,,,,,,,,,,2.759,548
,,,,,,,,,,2.776,548
,,,,,,,,,,2.792,548
,,,,,,,,,,2.809,546
,,,,,,,,,,2.826,550
,,,,,,,,,,2.842,548
,,,,,,,,,,2.859,548
,,,,,,,,,,2.876,548
,,,,,,,,,,2.892,548
,,,,,,,,,,2.91,548
,,,,,,,,,,2.926,548
,,,,,,,,,,2.942,548
,,,,,,,,,,2.959,548
,,,,,,,,,,2.976,548
,,,,,,,,,,2.993,548
,,,,,,,,,,3.009,550
,,,,,,,,,,3.026,548
,,,,,,,,,,3.042,548
,,,,,,,,,,3.059,548
,,,,,,,,,,3.075,548
,,,,,,,,,,3.093,548
,,,,,,,,,,3.109,548
,,,,,,,,,,3.126,548
,,,,,,,,,,3.142,548
,,,,,,,,,,3.16,548
,,,,,,,,,,3.176,548
,,,,,,,,,,3.194,548
,,,,,,,,,,3.21,548
,,,,,,,,,,3.226,548
,,,,,,,,,,3.242,548
,,,,,,,,,,3.26,548
,,,,,,,,,,3.276,548
,,,,,,,,,,3.293,548
,,,,,,,,,,3.309,548
,,,,,,,,,,3.327,548
,,,,,,,,,,3.343,546
,,,,,,,,,,3.359,548
,,,,,,,,,,3.377,548
,,,,,,,,,,3.393,548
,,,,,,,,,,3.409,548
,,,,,,,,,,3.426,548
,,,,,,,,,,3.442,546
,,,,,,,,,,3.458,548
,,,,,,,,,,3.475,546
,,,,,,,,,,3.493,548
,,,,,,,,,,3.509,548
,,,,,,,,,,3.525,546
,,,,,,,,,,3.542,548
,,,,,,,,,,3.559,546
,,,,,,,,,,3.576,548
,,,,,,,,,,3.592,548
,,,,,,,,,,3.608,548
,,,,,,,,,,3.625,548
,,,,,,,,,,3.642,548
,,,,,,,,,,3.66,548
,,,,,,,,,,3.675,548
,,,,,,,,,,3.692,548
,,,,,,,,,,3.708,546
,,,,,,,,,,3.726,548
,,,,,,,,,,3.741,546
,,,,,,,,,,3.759,548
,,,,,,,,,,3.776,548
,,,,,,,,,,3.791,548
,,,,,,,,,,3.808,548
,,,,,,,,,,3.826,548
,,,,,,,,,,3.844,548
,,,,,,,,,,3.859,548
,,,,,,,,,,3.875,548
,,,,,,,,,,3.892,548
,,,,,,,,,,3.909,548
,,,,,,,,,,3.926,548
,,,,,,,,,,3.943,548
,,,,,,,,,,3.959,548
,,,,,,,,,,3.976,548
,,,,,,,,,,3.992,548
,,,,,,,,,,4.009,546
,,,,,,,,,,4.026,548
,,,,,,,,,,4.042,548
,,,,,,,,,,4.059,548
,,,,,,,,,,4.076,548
,,,,,,,,,,4.092,546
,,,,,,,,,,4.109,548
,,,,,,,,,,4.126,546
,,,,,,,,,,4.142,546
,,,,,,,,,,4.159,546
,,,,,,,,,,4.176,546
,,,,,,,,,,4.192,546
,,,,,,,,,,4.21,546
,,,,,,,,,,4.226,546
,,,,,,,,,,4.243,546
,,,,,,,,,,4.259,546
,,,,,,,,,,4.276,544
,,,,,,,,,,4.294,544
,,,,,,,,,,4.309,544
,,,,,,,,,,4.326,544
,,,,,,,,,,4.342,542
,,,,,,,,,,4.358,542
,,,,,,,,,,4.375,540
,,,,,,,,,,4.392,526
,,,,,,,,,,4.409,492
,,,,,,,,,,4.426,440
,,,,,,,,,,4.443,396
,,,,,,,,,,4.459,348
,,,,,,,,,,4.476,296
,,,,,,,,,,4.492,246
,,,,,,,,,,4.509,212
,,,,,,,,,,4.526,188
,,,,,,,,,,4.542,180
,,,,,,,,,,4.559,170
,,,,,,,,,,4.576,158
,,,,,,,,,,4.592,144
,,,,,,,,,,4.609,132
,,,,,,,,,,4.625,124
,,,,,,,,,,4.642,120
,,,,,,,,,,4.659,116
,,,,,,,,,,4.675,112
,,,,,,,,,,4.692,112
,,,,,,,,,,4.709,110
,,,,,,,,,,4.725,110
,,,,,,,,,,4.743,108
,,,,,,,,,,4.759,106
,,,,,,,,,,4.775,108
,,,,,,,,,,4.793,108
,,,,,,,,,,4.81,110
,,,,,,,,,,4.826,108
,,,,,,,,,,4.843,108
,,,,,,,,,,4.858,108
,,,,,,,,,,4.876,106
,,,,,,,,,,4.893,108
,,,,,,,,,,4.909,108
,,,,,,,,,,4.926,108
,,,,,,,,,,4.943,108
,,,,,,,,,,4.958,108
,,,,,,,,,,4.977,108
,,,,,,,,,,4.993,108
,,,,,,,,,,5.008,108
,,,,,,,,,,5.027,108
,,,,,,,,,,5.042,108
,,,,,,,,,,5.059,108
,,,,,,,,,,5.077,110
,,,,,,,,,,5.092,110
,,,,,,,,,,5.11,110
,,,,,,,,,,5.127,110
,,,,,,,,,,5.143,110
,,,,,,,,,,5.159,112
,,,,,,,,,,5.176,110
,,,,,,,,,,5.192,112
,,,,,,,,,,5.209,112
,,,,,,,,,,5.226,114
,,,,,,,,,,5.243,114
,,,,,,,,,,5.26,114
,,,,,,,,,,5.276,114
,,,,,,,,,,5.292,114
,,,,,,,,,,5.309,114
,,,,,,,,,,5.326,114
,,,,,,,,,,5.342,112
,,,,,,,,,,5.36,112
,,,,,,,,,,5.375,112
,,,,,,,,,,5.392,112
,,,,,,,,,,5.41,112
,,,,,,,,,,5.427,110
,,,,,,,,,,5.442,110
,,,,,,,,,,5.458,110
,,,,,,,,,,5.477,110
,,,,,,,,,,5.492,110
,,,,,,,,,,5.508,110
,,,,,,,,,,5.527,110
,,,,,,,,,,5.542,110
,,,,,,,,,,5.558,110
,,,,,,,,,,5.576,112
,,,,,,,,,,5.592,112
,,,,,,,,,,5.609,112
,,,,,,,,,,5.627,112
,,,,,,,,,,5.642,112
,,,,,,,,,,5.659,112
,,,,,,,,,,5.676,114
,,,,,,,,,,5.692,112
,,,,,,,,,,5.709,112
,,,,,,,,,,5.726,112
,,,,,,,,,,5.742,112
,,,,,,,,,,5.759,112
,,,,,,,,,,5.776,110
,,,,,,,,,,5.793,110
,,,,,,,,,,5.81,108
,,,,,,,,,,5.826,106
,,,,,,,,,,5.842,106
,,,,,,,,,,5.859,104
,,,,,,,,,,5.877,102
,,,,,,,,,,5.892,100
,,,,,,,,,,5.909,98
,,,,,,,,,,5.926,96
,,,,,,,,,,5.943,94
,,,,,,,,,,5.959,92
,,,,,,,,,,5.977,88
,,,,,,,,,,5.977,84
,,,,,,,,,,5.977,80
,,,,,,,,,,5.977,76
,,,,,,,,,,5.977,74
,,,,,,,,,,5.977,70
,,,,,,,,,,5.977,68
,,,,,,,,,,5.977,64
,,,,,,,,,,5.977,62
,,,,,,,,,,5.977,60
,,,,,,,,,,5.977,58
,,,,,,,,,,5.977,56
,,,,,,,,,,5.977,56
,,,,,,,,,,5.977,54
,,,,,,,,,,5.977,52
,,,,,,,,,,5.977,52
,,,,,,,,,,5.977,50
,,,,,,,,,,5.977,48
,,,,,,,,,,5.977,48
,,,,,,,,,,5.977,46
,,,,,,,,,,5.977,46
,,,,,,,,,,5.977,44
,,,,,,,,,,5.977,44
,,,,,,,,,,5.977,42
,,,,,,,,,,5.977,42
,,,,,,,,,,5.977,42
,,,,,,,,,,5.977,40
,,,,,,,,,,5.977,40
,,,,,,,,,,5.977,40
,,,,,,,,,,5.977,40
,,,,,,,,,,5.977,40
,,,,,,,,,,5.977,38
,,,,,,,,,,5.977,38
,,,,,,,,,,5.977,36
,,,,,,,,,,5.977,38
,,,,,,,,,,5.977,38
,,,,,,,,,,5.977,38
,,,,,,,,,,5.977,38
,,,,,,,,,,5.977,38
,,,,,,,,,,5.977,36
,,,,,,,,,,5.977,36
,,,,,,,,,,5.977,36
,,,,,,,,,,5.977,38
,,,,,,,,,,5.977,38
,,,,,,,,,,5.977,42
,,,,,,,,,,5.977,44
,,,,,,,,,,5.977,50
,,,,,,,,,,5.977,62
,,,,,,,,,,5.977,78
,,,,,,,,,,5.977,96
,,,,,,,,,,5.977,128
,,,,,,,,,,5.977,190
,,,,,,,,,,5.977,278
,,,,,,,,,,5.977,346
,,,,,,,,,,5.977,424
,,,,,,,,,,5.977,482
,,,,,,,,,,5.977,500
,,,,,,,,,,5.977,508
,,,,,,,,,,5.977,514
,,,,,,,,,,5.977,518
,,,,,,,,,,5.977,522
,,,,,,,,,,5.977,526
,,,,,,,,,,5.977,530
,,,,,,,,,,5.977,530
,,,,,,,,,,5.977,532
,,,,,,,,,,5.977,534
,,,,,,,,,,5.977,534
,,,,,,,,,,5.977,536
,,,,,,,,,,5.977,538
,,,,,,,,,,5.977,538
,,,,,,,,,,5.977,538
,,,,,,,,,,5.977,538
,,,,,,,,,,5.977,540
,,,,,,,,,,5.977,540
,,,,,,,,,,5.977,540
,,,,,,,,,,5.977,542
,,,,,,,,,,5.977,542
,,,,,,,,,,5.977,542
,,,,,,,,,,5.977,542
,,,,,,,,,,5.977,544
,,,,,,,,,,5.977,544
,,,,,,,,,,5.977,544
,,,,,,,,,,5.977,544
,,,,,,,,,,5.977,544
,,,,,,,,,,5.977,544
,,,,,,,,,,5.977,544
,,,,,,,,,,5.977,544
,,,,,,,,,,5.977,544
,,,,,,,,,,5.977,544
,,,,,,,,,,5.977,544
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,544
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,546
,,,,,,,,,,5.977,548
,,,,,,,,,,5.977,546
